ID_Acquisizione  DFN  ElevationAngle xAcc yAcc zAcc X1  Y1  Z1  X2 Y2 Z2 X3....
37	34419	14	-0,004	-0,955	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    651,8293    38,8309    4434,0000    
38	34441	13	-0,004	-0,955	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    643,5969    38,3405    4378,0000    
39	34461	14	-0,004	-0,955	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    1008,9235    735,0928    4612,0000    939,8267    446,3817    4551,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1409,7400    892,7633    4551,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    643,5969    38,3405    4378,0000    
40	34482	13	-0,005	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1187,2605    349,4779    4434,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    643,5969    38,3405    4378,0000    
41	34502	13	-0,004	-0,955	-0,238	748,6755    669,5725    4551,0000    958,4441    984,4651    4804,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
42	34524	13	-0,005	-0,955	-0,237	748,6755    669,5725    4551,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1187,2605    349,4779    4434,0000    1122,0419    -140,3691    4218,0000    769,7045    -201,9311    4270,0000    643,5969    38,3405    4378,0000    
43	34545	14	-0,004	-0,952	-0,237	738,9695    660,8920    4492,0000    958,4441    984,4651    4804,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1447,8411    916,8921    4674,0000    1187,2605    349,4779    4434,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
44	34566	14	-0,004	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    643,5969    38,3405    4378,0000    
45	34588	14	-0,004	-0,955	-0,236	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    995,5791    725,3702    4551,0000    927,6426    440,5947    4492,0000    643,5969    260,7151    4378,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
46	34609	14	-0,005	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    1008,9235    735,0928    4612,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1187,2605    349,4779    4434,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    651,8293    38,8309    4434,0000    
47	34630	13	-0,005	-0,954	-0,237	738,9695    660,8920    4492,0000    945,2764    970,9400    4738,0000    1008,9235    735,0928    4612,0000    927,6426    440,5947    4492,0000    651,8293    264,0499    4434,0000    953,2673    151,4352    4323,0000    1438,6321    590,0822    4492,0000    1428,6356    904,7296    4612,0000    1172,2658    345,0641    4378,0000    1122,0419    -140,3691    4218,0000    760,3310    -199,4719    4218,0000    643,5969    38,3405    4378,0000    
